Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|220970589|gb|EED88926.1|,gi|224009918|ref|XP_002293917.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.400	20	5.19e-4	8	8	531
gi|220970707|gb|EED89043.1|,gi|224008697|ref|XP_002293307.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.280	20	8.07e-4	9	9	532
gi|220971239|gb|EED89574.1|,gi|224008308|ref|XP_002293113.1|	26S proteasome ATPase regulatory subunit [Thalassiosira pseudonana CCMP1335]	0.194	20	2.58e-4	9	8	533
gi|220973286|gb|EED91617.1|,gi|224003677|ref|XP_002291510.1|	heat shock protein, partial [Thalassiosira pseudonana CCMP1335]	0.526	20	0.001	5	0	534
gi|220974722|gb|EED93051.1|,gi|223999683|ref|XP_002289514.1|	20S proteasome subunit PAC1 [Thalassiosira pseudonana CCMP1335]	0.330	20	3.94e-4	7	7	535
gi|220975266|gb|EED93594.1|,gi|223996970|ref|XP_002288158.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.491	20	6.23e-4	8	8	536
gi|220976884|gb|EED95211.1|,gi|223996189|ref|XP_002287768.1|	fucoxanthin chlorophyll a/c protein [Thalassiosira pseudonana CCMP1335]	0.130	20	4.19e-4	5	4	537
gi|223993269|ref|XP_002286318.1|,gi|220977633|gb|EED95959.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.116	20	1.26e-4	8	8	538
gi|223993617|ref|XP_002286492.1|,gi|220977807|gb|EED96133.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.514	20	0.001	5	5	539
gi|223994687|ref|XP_002287027.1|,gi|220978342|gb|EED96668.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.271	20	3.39e-4	7	7	540
gi|223994761|ref|XP_002287064.1|,gi|220978379|gb|EED96705.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.361	20	4.42e-4	7	7	541
gi|223994827|ref|XP_002287097.1|,gi|220978412|gb|EED96738.1|	coproporphyrinogen III oxidase, chloroplast targeted [Thalassiosira pseudonana CCMP1335]	0.290	20	3.59e-4	8	8	542
gi|223995529|ref|XP_002287438.1|,gi|220976554|gb|EED94881.1|	coatomer protein subunit delta [Thalassiosira pseudonana CCMP1335]	0.103	20	2.07e-4	6	6	543
gi|223997634|ref|XP_002288490.1|,gi|220975598|gb|EED93926.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.255	20	2.42e-4	9	9	544
gi|223998973|ref|XP_002289159.1|,gi|220974367|gb|EED92696.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.393	20	0.001	4	4	545
gi|224002675|ref|XP_002291009.1|,gi|220972785|gb|EED91116.1|	RL22, ribosomal protein 22 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.410	20	8.73e-4	6	6	546
gi|224004406|ref|XP_002295854.1|,gi|209585886|gb|ACI64571.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.493	20	7.61e-4	7	7	547
gi|224006119|ref|XP_002292020.1|,gi|220972539|gb|EED90871.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.433	20	4.91e-4	7	7	548
gi|224009932|ref|XP_002293924.1|,gi|220970596|gb|EED88933.1|	catalytic subunit of clp protein superfamily [Thalassiosira pseudonana CCMP1335]	0.302	20	4.73e-4	8	8	549
gi|224011062|ref|XP_002294488.1|,gi|220969983|gb|EED88322.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.300	20	3.94e-4	7	7	550
gi|224015308|ref|XP_002297311.1|,gi|220968024|gb|EED86382.1|	photosystem I light harvesting protein, partial [Thalassiosira pseudonana CCMP1335]	0.359	20	7.34e-4	6	0	551
gi|817090324|gb|AKF17766.1|	PSI P700 apoprotein A1, partial (chloroplast) [Thalassiosira pseudonana]	0.147	20	2.65e-4	6	0	552
gi|125987763|sp|A0T0Z9.1|RR7_THAPS,gi|2050584503|gb|QWM93044.1|,gi|118411217|ref|YP_874611.1|,gi|116739964|gb|ABK20834.1|	RecName: Full=Small ribosomal subunit protein uS7c; AltName: Full=30S ribosomal protein S7, chloroplastic,ribosomal protein S7 (chloroplast) [Thalassiosira pseudonana],30S ribosomal protein S7 (chloroplast) [Thalassiosira pseudonana]	0.372	19	6.48e-4	6	6	553
gi|209586040|gb|ACI64725.1|,gi|224004714|ref|XP_002296008.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.061	19	9.94e-5	6	6	554
gi|220969577|gb|EED87917.1|,gi|224011808|ref|XP_002294557.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335],predicted protein [Thalassiosira pseudonana CCMP1335]	0.309	19	3.04e-4	9	5	555
gi|220970905|gb|EED89241.1|,gi|224009093|ref|XP_002293505.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.232	19	1.94e-4	11	11	556
gi|220971028|gb|EED89364.1|,gi|224009339|ref|XP_002293628.1|	threonine synthase [Thalassiosira pseudonana CCMP1335]	0.277	19	1.99e-4	13	13	557
gi|220971079|gb|EED89414.1|,gi|224007988|ref|XP_002292953.1|	protein 23 of the large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.317	19	6.98e-4	5	5	558
gi|220972223|gb|EED90555.1|,gi|224005487|ref|XP_002291704.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.066	19	1.14e-4	5	5	559
gi|220974827|gb|EED93156.1|,gi|223999893|ref|XP_002289619.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.261	19	2.20e-4	8	8	560
gi|220976477|gb|EED94804.1|,gi|223995355|ref|XP_002287361.1|	hypothetical protein THAPSDRAFT_32022, partial [Thalassiosira pseudonana CCMP1335]	0.424	19	3.35e-4	11	11	561
gi|223994985|ref|XP_002287176.1|,gi|220976292|gb|EED94619.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.161	19	2.58e-4	6	6	562
gi|223995657|ref|XP_002287502.1|,gi|220976618|gb|EED94945.1|	hypothetical protein THAPSDRAFT_39666 [Thalassiosira pseudonana CCMP1335]	0.227	19	2.95e-4	8	8	563
gi|223998300|ref|XP_002288823.1|,gi|220975931|gb|EED94259.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.114	19	7.23e-4	2	2	564
gi|223999571|ref|XP_002289458.1|,gi|220974666|gb|EED92995.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.236	19	3.67e-4	7	7	565
gi|224002114|ref|XP_002290729.1|,gi|220974151|gb|EED92481.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.142	19	1.28e-4	11	11	566
gi|224002845|ref|XP_002291094.1|,gi|220972870|gb|EED91201.1|	coatomer protein subunit alpha [Thalassiosira pseudonana CCMP1335]	0.115	19	8.05e-5	13	13	567
gi|224003801|ref|XP_002291572.1|,gi|220973348|gb|EED91679.1|	dihydrolipamide s-acetyltransferase [Thalassiosira pseudonana CCMP1335]	0.171	19	2.37e-4	7	7	568
gi|224004990|ref|XP_002296146.1|,gi|209586178|gb|ACI64863.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.451	19	3.71e-4	8	8	569
gi|224007701|ref|XP_002292810.1|,gi|220971672|gb|EED90006.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.567	19	8.43e-4	4	4	570
gi|224008602|ref|XP_002293260.1|,gi|220971386|gb|EED89721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.245	19	2.78e-4	9	9	571
gi|224008689|ref|XP_002293303.1|,gi|220970703|gb|EED89039.1|	eukaryotic translation initiation factor 6 [Thalassiosira pseudonana CCMP1335]	0.345	19	3.97e-4	7	7	572
gi|224009017|ref|XP_002293467.1|,gi|220970867|gb|EED89203.1|	2-oxoglutarate dehydrogenase E1 component [Thalassiosira pseudonana CCMP1335]	0.137	19	9.97e-5	11	11	573
gi|224010543|ref|XP_002294229.1|,gi|220970246|gb|EED88584.1|	chromatin assembly factor [Thalassiosira pseudonana CCMP1335]	0.240	19	2.17e-4	10	10	574
gi|224011333|ref|XP_002295441.1|,gi|209583472|gb|ACI64158.1|	aldehyde dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.214	19	1.88e-4	9	9	575
gi|224011411|ref|XP_002295480.1|,gi|209583511|gb|ACI64197.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.587	19	8.03e-4	7	7	576
gi|224012942|ref|XP_002295123.1|,gi|220969085|gb|EED87427.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.172	19	1.39e-4	9	9	577
gi|224013204|ref|XP_002295254.1|,gi|220969216|gb|EED87558.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.193	19	1.71e-4	8	8	578
gi|224013704|ref|XP_002296516.1|,gi|220968868|gb|EED87212.1|	diaminopimelate epimerase [Thalassiosira pseudonana CCMP1335]	0.189	19	3.13e-4	6	6	579
gi|224014470|ref|XP_002296897.1|,gi|220968277|gb|EED86625.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.077	19	8.18e-5	8	1	580
gi|817090722|gb|AKF17965.1|	PSII protein D1, partial (chloroplast) [Thalassiosira pseudonana]	0.183	19	3.37e-4	4	0	581
gi|2050584482|gb|QWM93023.1|,gi|118411097|ref|YP_874491.1|,gi|220967818|gb|EED86194.1|,gi|125959480|sp|A0T0M9.1|PSAB_THAPS,gi|224015812|ref|XP_002297554.1|,gi|116739844|gb|ABK20714.1|,gi|2843533617|pdb|8XLS|B	P700 apoprotein A2 of photosystem I (chloroplast) [Thalassiosira pseudonana],photosystem I P700 chlorophyll a apoprotein A2 (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Photosystem I P700 chlorophyll a apoprotein A2; AltName: Full=PSI-B; AltName: Full=PsaB,photosystem I p700 chlorophyll A apoprotein B (chloroplast) [Thalassiosira pseudonana],Chain B, Photosystem I P700 chlorophyll a apoprotein A2	0.097	18	1.31e-4	7	2	582
gi|2873343204|pdb|8ZEH|b,gi|2873343207|pdb|8ZET|b	Chain b, Photosystem I P700 chlorophyll a apoprotein A2	0.097	18	1.31e-4	7	2	582
gi|209586015|gb|ACI64700.1|,gi|224004664|ref|XP_002295983.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.321	18	3.34e-4	10	10	583
gi|220967953|gb|EED86316.1|,gi|224015397|ref|XP_002297353.1|	adenylosuccinate lyase [Thalassiosira pseudonana CCMP1335]	0.195	18	1.93e-4	8	8	584
gi|220968325|gb|EED86673.1|,gi|224014566|ref|XP_002296945.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.210	18	6.94e-4	3	3	585
gi|220972414|gb|EED90746.1|,gi|224005869|ref|XP_002291895.1|	peptidyl-prolyl cis-trans isomerase; ppiase [Thalassiosira pseudonana CCMP1335]	0.267	18	4.91e-4	6	6	586
gi|220973408|gb|EED91739.1|,gi|224003921|ref|XP_002291632.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.176	18	1.54e-4	9	2	587
gi|220973603|gb|EED91933.1|,gi|224001018|ref|XP_002290181.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.139	18	1.28e-4	8	8	588
gi|220975923|gb|EED94251.1|,gi|223998284|ref|XP_002288815.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.272	18	3.07e-4	7	7	589
gi|220978363|gb|EED96689.1|,gi|223994729|ref|XP_002287048.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.352	18	5.35e-4	6	6	590
gi|223994685|ref|XP_002287026.1|,gi|220978341|gb|EED96667.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.264	18	3.71e-4	8	8	591
gi|224000067|ref|XP_002289706.1|,gi|220974914|gb|EED93243.1|	RS9, ribosomal protein 9 [Thalassiosira pseudonana CCMP1335]	0.179	18	5.04e-4	3	3	592
gi|224001764|ref|XP_002290554.1|,gi|220973976|gb|EED92306.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.160	18	3.66e-4	5	5	593
gi|224003841|ref|XP_002291592.1|,gi|220973368|gb|EED91699.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.165	18	3.45e-4	5	5	594
gi|224005094|ref|XP_002296198.1|,gi|209586230|gb|ACI64915.1|	aspartate aminotransferase, AspAT/AST [Thalassiosira pseudonana CCMP1335]	0.298	18	2.30e-4	10	10	595
gi|224008957|ref|XP_002293437.1|,gi|220970837|gb|EED89173.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.233	18	2.46e-4	6	5	596
gi|224009243|ref|XP_002293580.1|,gi|220970980|gb|EED89316.1|	hypothetical protein THAPSDRAFT_29850 [Thalassiosira pseudonana CCMP1335]	0.196	18	1.92e-4	7	7	597
gi|224009371|ref|XP_002293644.1|,gi|220971044|gb|EED89380.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.233	18	2.90e-4	7	7	598
gi|224009702|ref|XP_002293809.1|,gi|220970481|gb|EED88818.1|	RS25, ribosomal protein 25 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.384	18	8.56e-4	5	5	599
gi|224010633|ref|XP_002294274.1|,gi|220970291|gb|EED88629.1|	hypothetical protein THAPSDRAFT_10233 [Thalassiosira pseudonana CCMP1335]	0.183	18	1.38e-4	8	8	600
gi|224012315|ref|XP_002294810.1|,gi|220969249|gb|EED87590.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.079	18	4.29e-5	14	0	601
gi|224012988|ref|XP_002295146.1|,gi|220969108|gb|EED87450.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.411	18	3.90e-4	10	10	602
gi|224014458|ref|XP_002296891.1|,gi|220968271|gb|EED86619.1|	26S proteasome subunit [Thalassiosira pseudonana CCMP1335]	0.328	18	3.88e-4	8	8	603
gi|116739910|gb|ABK20780.1|,gi|125964704|sp|A0T0U5.1|PSAL_THAPS,gi|2050584416|gb|QWM92957.1|,gi|2843533624|pdb|8XLS|L,gi|220967791|gb|EED86167.1|,gi|118411163|ref|YP_874557.1|,gi|224015758|ref|XP_002297527.1|	photosystem I protein L (chloroplast) [Thalassiosira pseudonana],RecName: Full=Photosystem I reaction center subunit XI; AltName: Full=PSI subunit V; AltName: Full=PSI-L,subunit XI of photosystem I (chloroplast) [Thalassiosira pseudonana],Chain L, Photosystem I reaction center subunit XI,predicted protein [Thalassiosira pseudonana CCMP1335],photosystem I subunit XI (chloroplast) [Thalassiosira pseudonana]	0.122	17	6.12e-4	3	0	604
gi|220969325|gb|EED87666.1|,gi|224012467|ref|XP_002294886.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.346	17	3.77e-4	5	5	605
gi|220969882|gb|EED88221.1|,gi|224010860|ref|XP_002294387.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.301	17	6.81e-4	5	5	606
gi|220970017|gb|EED88356.1|,gi|224011130|ref|XP_002294522.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.364	17	0.001	4	4	607
gi|220970175|gb|EED88513.1|,gi|224010401|ref|XP_002294158.1|	nadh-ubiquinone oxidoreductase, partial [Thalassiosira pseudonana CCMP1335]	0.226	17	2.84e-4	6	6	608
gi|220970944|gb|EED89280.1|,gi|224009171|ref|XP_002293544.1|	RS8, ribosomal protein 8 [Thalassiosira pseudonana CCMP1335]	0.165	17	4.53e-4	3	3	609
gi|220973636|gb|EED91966.1|,gi|224001084|ref|XP_002290214.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.152	17	1.00e-4	9	9	610
gi|220974067|gb|EED92397.1|,gi|224001946|ref|XP_002290645.1|	mitochondrial manganese superoxide dismutase [Thalassiosira pseudonana CCMP1335]	0.199	17	3.76e-4	5	5	611
gi|220975340|gb|EED93668.1|,gi|223997118|ref|XP_002288232.1|	fucoxanthin chlorophyll a/c light-harvesting protein, major type [Thalassiosira pseudonana CCMP1335]	0.258	17	4.67e-4	5	5	612
gi|2599405845|pdb|8IWH|2,gi|2599405846|pdb|8IWH|8,gi|2599405844|pdb|8IWH|9,gi|2599405847|pdb|8IWH|1	Chain 2, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 8, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 9, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 1, Fucoxanthin chlorophyll a/c light-harvesting protein, major type	0.259	17	4.69e-4	5	5	612
gi|220977196|gb|EED95523.1|,gi|223996813|ref|XP_002288080.1|	RS4, ribosomal protein 4 [Thalassiosira pseudonana CCMP1335]	0.245	17	3.47e-4	6	6	613
gi|220978192|gb|EED96518.1|,gi|223994387|ref|XP_002286877.1|	t-complex protein 1 gamma subunit [Thalassiosira pseudonana CCMP1335]	0.167	17	1.62e-4	10	10	614
gi|223993947|ref|XP_002286657.1|,gi|220977972|gb|EED96298.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.393	17	2.23e-4	11	11	615
gi|223994017|ref|XP_002286692.1|,gi|220978007|gb|EED96333.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.215	17	2.99e-4	7	7	616
gi|223994099|ref|XP_002286733.1|,gi|220978048|gb|EED96374.1|	nucleoside diphosphate kinase, partial [Thalassiosira pseudonana CCMP1335]	0.311	17	5.99e-4	5	5	617
gi|223994675|ref|XP_002287021.1|,gi|220978336|gb|EED96662.1|	RL28, ribosomal protein 28 60S large ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335]	0.433	17	6.75e-4	6	6	618
gi|223995187|ref|XP_002287277.1|,gi|220976393|gb|EED94720.1|	hypothetical protein THAPSDRAFT_21258 [Thalassiosira pseudonana CCMP1335]	0.117	17	1.58e-4	10	10	619
gi|223997116|ref|XP_002288231.1|,gi|220975339|gb|EED93667.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.064	17	1.49e-4	3	2	620
gi|223999607|ref|XP_002289476.1|,gi|220974684|gb|EED93013.1|	coatomer protein subunit beta 1 [Thalassiosira pseudonana CCMP1335]	0.067	17	1.07e-4	4	4	621
gi|224000768|ref|XP_002290056.1|,gi|220973478|gb|EED91808.1|	3-oxoacyl-synthase [Thalassiosira pseudonana CCMP1335]	0.271	17	1.95e-4	9	9	622
gi|224001600|ref|XP_002290472.1|,gi|220973894|gb|EED92224.1|	hypothetical protein THAPSDRAFT_262674 [Thalassiosira pseudonana CCMP1335]	0.218	17	3.29e-4	5	5	623
gi|224001814|ref|XP_002290579.1|,gi|220974001|gb|EED92331.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.137	17	1.39e-4	7	7	624
gi|224002106|ref|XP_002290725.1|,gi|220974147|gb|EED92477.1|	heat shock protein Hsp90 [Thalassiosira pseudonana CCMP1335]	0.115	17	1.27e-4	8	8	625
gi|224003221|ref|XP_002291282.1|,gi|220973058|gb|EED91389.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.177	17	2.08e-4	9	9	626
gi|224009007|ref|XP_002293462.1|,gi|220970862|gb|EED89198.1|	receptor mediated endocytosis protein-like protein [Thalassiosira pseudonana CCMP1335]	0.213	17	1.63e-4	8	8	627
gi|224009199|ref|XP_002293558.1|,gi|220970958|gb|EED89294.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.171	17	3.61e-4	4	4	628
gi|224009748|ref|XP_002293832.1|,gi|220970504|gb|EED88841.1|	histone H1 [Thalassiosira pseudonana CCMP1335]	0.370	17	6.70e-4	8	4	629
gi|220970679|gb|EED89016.1|,gi|224010098|ref|XP_002294007.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.242	17	4.37e-4	8	4	629
gi|224012130|ref|XP_002294718.1|,gi|220969738|gb|EED88078.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.283	17	1.73e-4	11	11	630
gi|224012791|ref|XP_002295048.1|,gi|220969487|gb|EED87828.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.340	17	2.23e-4	7	7	631
gi|125987528|sp|A0T0Q5.1|RK11_THAPS,gi|116739870|gb|ABK20740.1|,gi|118411123|ref|YP_874517.1|,gi|2050584456|gb|QWM92997.1|	RecName: Full=Large ribosomal subunit protein uL11c; AltName: Full=50S ribosomal protein L11, chloroplastic,50S ribosomal protein L11 (chloroplast) [Thalassiosira pseudonana],ribosomal protein L11 (chloroplast) [Thalassiosira pseudonana]	0.262	16	6.04e-4	4	4	632
gi|209583608|gb|ACI64294.1|,gi|224011605|ref|XP_002295577.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.523	16	6.55e-4	5	5	633
gi|220971448|gb|EED89782.1|,gi|224007253|ref|XP_002292586.1|	glutathione s-transferase [Thalassiosira pseudonana CCMP1335]	0.224	16	2.65e-4	6	6	634
gi|220972918|gb|EED91249.1|,gi|224002941|ref|XP_002291142.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.172	16	1.66e-4	5	5	635
gi|220973244|gb|EED91575.1|,gi|224003593|ref|XP_002291468.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.263	16	3.03e-4	5	5	636
gi|220973482|gb|EED91812.1|,gi|224000776|ref|XP_002290060.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.276	16	2.80e-4	9	9	637
gi|220974108|gb|EED92438.1|,gi|224002028|ref|XP_002290686.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.297	16	2.91e-4	10	10	638
gi|220974132|gb|EED92462.1|,gi|224002076|ref|XP_002290710.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.149	16	1.84e-4	6	6	639
gi|220974843|gb|EED93172.1|,gi|223999925|ref|XP_002289635.1|	RS20, ribosomal protein 20 40S small ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335],RS20, ribosomal protein 20 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.274	16	6.87e-4	3	3	640
gi|220975250|gb|EED93578.1|,gi|223996938|ref|XP_002288142.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.379	16	3.75e-4	8	8	641
gi|220976099|gb|EED94427.1|,gi|223998636|ref|XP_002288991.1|	ubiquinol-cytochrome-c reductase-like protein, partial [Thalassiosira pseudonana CCMP1335],ubiquinol-cytochrome-c reductase-like protein [Thalassiosira pseudonana CCMP1335]	0.433	16	6.36e-4	5	5	642
gi|220976562|gb|EED94889.1|,gi|223995545|ref|XP_002287446.1|	hypothetical protein THAPSDRAFT_39622 [Thalassiosira pseudonana CCMP1335]	0.286	16	4.20e-4	6	6	643
gi|220976737|gb|EED95064.1|,gi|223995895|ref|XP_002287621.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.364	16	7.22e-4	4	4	644
gi|220977308|gb|EED95634.1|,gi|223992619|ref|XP_002285993.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.372	16	3.56e-4	7	7	645
gi|220977985|gb|EED96311.1|,gi|223993973|ref|XP_002286670.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.377	16	6.17e-4	7	7	646
gi|220978105|gb|EED96431.1|,gi|223994213|ref|XP_002286790.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.424	16	4.46e-4	7	7	647
gi|223993423|ref|XP_002286395.1|,gi|220977710|gb|EED96036.1|	heat shock protein HslVU, ATPase [Thalassiosira pseudonana CCMP1335]	0.192	16	1.53e-4	8	8	648
gi|223994305|ref|XP_002286836.1|,gi|220978151|gb|EED96477.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.260	16	2.96e-4	6	6	649
gi|223995153|ref|XP_002287260.1|,gi|220976376|gb|EED94703.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.101	16	1.28e-4	4	4	650
gi|223996791|ref|XP_002288069.1|,gi|220977185|gb|EED95512.1|	methylenetetrahydrofolate reductase [Thalassiosira pseudonana CCMP1335]	0.282	16	2.22e-4	10	9	651
gi|223997552|ref|XP_002288449.1|,gi|220975557|gb|EED93885.1|	40S ribosomal protein-like protein [Thalassiosira pseudonana CCMP1335]	0.272	16	3.51e-4	6	6	652
gi|223998418|ref|XP_002288882.1|,gi|220975990|gb|EED94318.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.199	16	2.09e-4	7	7	653
gi|224000253|ref|XP_002289799.1|,gi|220975007|gb|EED93336.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.138	16	1.87e-4	6	6	654
gi|224002208|ref|XP_002290776.1|,gi|220974198|gb|EED92528.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.381	16	4.22e-4	5	5	655
gi|224002414|ref|XP_002290879.1|,gi|220974301|gb|EED92631.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.307	16	2.94e-4	5	5	656
gi|224002473|ref|XP_002290908.1|,gi|220972684|gb|EED91015.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	16	2.13e-5	13	10	657
